"block_timestamp"	"reason"	"userid"	"matched"
"201001"	"[[WP:Vandalism|Vandalism]]"	11329971	2
"200709"	"disruption"	5280845	2
"200809"	"[[WP:Edit war|Edit warring]]: at [[inflation]]"	1637784	2
"201009"	"[[WP:Disruptive editing|Disruptive editing]]: ""Good article reviewing"" at [[Wikipedia:Good articles]], [[Talk:Busta Rhymes]]"	10755102	2
"200907"	"[[WP:Disruptive editing|Disruptive editing]]"	10222281	2
"200606"	"vandalism"	1626577	2
"200702"	"vandalism"	3438331	2
"200805"	": [[Wikipedia:Vandalism|Vandalism]]"	5358424	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	5866327	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	6720688	2
"200807"	"[[WP:Disruptive editing|Disruptive editing]]: repeatedly adding unsourced information in violation of [[WP:BLP]. http://en.wikipedia.org/w/index.php?title=Ciara&diff=228752685&oldid=228745604] this series of edits."	6667802	2
"200709"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	5428033	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]: removing PUI discussion tags from controversial images"	5909628	2
"200903"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]]:&#32;on [[William Timmons ]]"	869314	2
"200611"	"vandalism."	2610730	2
"200611"	"Repeated posting of nonsense and incorrect information"	2829981	2
"200901"	"[[WP:Edit war|Edit warring]]"	8823793	2
"201101"	"[[WP:Edit warring|Edit warring]]: on [[Super Twins]]"	13815353	2
"200802"	"continued incivility after block"	5879428	2
"200805"	"[[WP:Disruptive editing|Disruptive editing]]"	7144129	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	4800424	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7769010	2
"200902"	"[[WP:Edit war|Edit warring]]"	7779920	2
"200608"	"Vandalism, multiple warnings"	504005	2
"200702"	"vandalism, was warned"	3322601	2
"200810"	"[[WP:Disruptive editing|Disruptive editing]]"	8165092	2
"201006"	"Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages"	12588911	2
"200603"	"3RR violation (first offfense)"	797145	2
"200707"	"[[Wikipedia:Three-revert rule|Three-revert rule]] violation: on [[Avenged Sevenfold]]"	3099667	2
"201107"	"[[WP:Vandalism|Vandalism]]"	14997260	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]"	827436	2
"200802"	"[[Wikipedia:Vandalism|Vandalism]]"	6379276	2
"200707"	"[[Wikipedia:Vandalism|Vandalism]]"	592381	2
"200906"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;on user talk page despite several warnings"	9647088	2
"200902"	"[[WP:Edit war|Edit warring]]: Violation of the [[WP:Three-revert rule|three-revert rule]] on:&#32;[[Allies of World War II]]"	1433495	2
"201105"	"abuse"	7599900	2
"200705"	"Continued vandalism while blocked"	3702275	2
"201104"	"continued revert-warring, block evasion"	14464402	2
"201110"	"[[WP:Vandalism|Vandalism]]"	15238252	2
"200703"	"[[WP:3RR]] violation"	3452343	2
"200810"	"[[WP:EW|edit warring]], second block, same article"	8071651	2
"201206"	"[[WP:Disruptive editing|Disruptive editing]]"	16462047	2
"200810"	"spate of probable image copyright violations"	2920849	2
"200602"	"vandalism - probably Ashida Kim sockpuppet"	853326	2
"200611"	"Disruption at [[WP:AIV]]"	346341	2
"200612"	"vandal"	2849087	2
"200606"	"Repeated vandalism after warnings"	1555367	2
"201001"	"[[WP:Edit war|Edit warring]]: Continued at [[David Littman (historian)]] after being given a second chance at [[WP:AN3]]"	967963	2
"200612"	"vandalism"	2881844	2
"201204"	"[[WP:Edit warring|Edit warring]]: Repeatedly removing sourced content without discussion"	9013340	2
"200611"	"continued incivility despite warnings"	2641485	2
"201102"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: Personal attacks and inflammatory conduct, http://en.wikipedia.org/w/index.php?title=Wikipedia:Arbitration/Requests/Enforcement&oldid=411870354#Result_concerning_Twilight_Chill"	13660779	2
"200910"	"[[WP:Vandalism|Vandalism]]"	10699154	2
"201101"	"Vandal account"	13811223	2
"200710"	"vandalism-only account"	4197559	2
"200603"	"extremely uncivil edit summaries (on edits to new user talk pages, no less)"	92131	2
"200709"	"vandalism-only account"	5336159	2
"200708"	"inappropriate username"	5076321	2
"200609"	"[[WP:AIV]]; Vandalism, removing talk page warnings"	2246994	2
"200805"	"[[WP:Edit war|Edit warring]]: 3RR on [[Vietnam War]]"	7165213	2
"200807"	"""If anybody admits to involvement with the troll site, treat him like the piece of shit that he is. No excuses."" violates editing sanction"	7389666	2
"200602"	"Vandalism; self-reported WoW"	683061	2
"200712"	"[[Wikipedia:Vandalism|Vandalism]]"	6059571	2
"200705"	"Vandalism"	2963468	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	5313490	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]"	5653021	2
"200705"	"Inserting nonsense into pages"	4287295	2
"201209"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]"	15785399	2
"200902"	"[[WP:Arbitration enforcement|Arbitration enforcement]]:&#32;Following extended discussion on [[WP:AE]]"	3587100	2
"200810"	"Continued stalking/harassment leading to an unconducive editing environment. If you continue, the next block will be indefinite."	7453050	2
"200705"	"Attempting to harass other users"	38496	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	8091845	2
"200810"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	8170517	2
"200606"	"disruptive redirects"	1709898	2
"200803"	"[[Wikipedia:Disruptive editing|Disruption]]"	6759696	2
"201210"	"[[WP:Disruptive editing|Disruptive editing]]: and creating  nonsense copies of;othyer Wikipedia articles"	17558243	2
"200607"	"POV pushing on [[United States]]"	910297	2
"201009"	"[[WP:Vandalism-only account|Vandalism-only account]]"	13120446	2
"201002"	"copyright block"	3802094	2
"200702"	"persistent vandalism"	3497343	2
"200704"	"[[WP:3RR|3RR]] violation on [[Turtle ship]]"	1999271	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]: blanking afd notices"	3622114	2
"201201"	"[[WP:Edit warring|Edit warring]]: and other disruptive editing"	10163533	2
"201107"	"Violation of the [[WP:Three-revert rule|three-revert rule]]"	8201149	2
"201006"	"Repeated abuse. Please see [[Wikipedia:Sockpuppet investigations/Brendamwilliams]]"	11896597	2
"201112"	"[[WP:Vandalism|Vandalism]]"	15984924	2
"200912"	"[[Wikipedia:Vandalism|Vandalism]]"	11156252	2
"200804"	"[[Wikipedia:Vandalism|Vandalism]]"	6817226	2
"200901"	"[[WP:Edit war|Edit warring]] on: [[Kashmir conflict]] and POV pushing"	8587353	2
"200601"	"Repeated vandalism of [[Daron Malakian]]"	807040	2
"200703"	"continued vandalism"	1614513	2
"201003"	"[[WP:Vandalism|Vandalism]]: Apparently politically motivated attacks on living people"	6624198	2
"201104"	"[[WP:Disruptive editing|Disruptive editing]]"	13449488	2
"201011"	"Vandal account"	13506416	2
"200904"	"[[Wikipedia:Vandalism|Vandalism]]"	9455738	2
"200608"	"Repeated vandalism after several warnings."	1526861	2
"200812"	"[[WP:Vandalism|Vandalism]]"	7882284	2
"200609"	"per ArbCom ruling"	1422703	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7949476	2
"200608"	"Personal attacks and vandalism, vandal only account"	1983547	2
"200701"	"Vandalism"	3224460	2
"201011"	"Vandal account"	13376957	2
"201009"	"Harassing users with additional wikilawyering"	3483999	2
"200703"	"continued edit warring with [[User:208.255.229.66]]"	3367407	2
"200609"	"grossly inappropriate edit summaries"	362117	2
"201004"	"[[WP:Vandalism|Vandalism]]"	12115128	2
"200603"	"Personal attacks, removal of warnings, feigning ignorance, &c."	716354	2
"200705"	"went back to revert-warring on multiple articles immediately after block"	3737713	2
"200905"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;Continued removal of sourced criticism from [[Declan Ganley]]. Apparent COI editing"	9656088	2
"200603"	"3RR violation on [[Cobra Video]]"	289853	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	7991050	2
"200608"	"vandalism, was warned"	1858657	2
"200704"	"Long-term violations of Wikipedia image copyright and fair-use policies"	2432177	2
"200710"	"incivility, image use violations, history of troublesome uploads and 4 prior blocks"	4863932	2
"200910"	"[[WP:Vandalism|Vandalism]]"	10817300	2
"200710"	"vandalism-only account"	5618847	2
"201208"	"[[WP:Vandalism|Vandalism]]"	12419431	2
"200603"	"vandalisms, suspected sockpuppet"	1023655	2
"201001"	"[[WP:Vandalism|Vandalism]]: doesn't appear mature enough to be editing here just yet."	8960294	2
"200902"	"[[WP:Vandalism|Vandalism]]"	9070647	2
"200810"	"Creating [[WP:Attack page|attack pages]]"	8200809	2
"201006"	"[[WP:Disruptive editing|Disruptive editing]]"	9788377	2
"201008"	"[[WP:Edit warring|Edit warring]]"	11123955	2
"200610"	"Continued image copyright and fair-use violations"	2072301	2
"200904"	"copyright violations"	3377334	2
"201209"	"[[WP:Disruptive editing|Disruptive editing]]"	17048686	2
"200606"	"repeated blatant copyvios despite warnings"	945618	2
"200702"	"[[WP:NPA]] violation, see http://en.wikipedia.org/w/index.php?title=User_talk%3AJersey_Devil&diff=109804142&oldid=109734168"	1999271	2
"200709"	"3RR, evading block with sockpuppets"	5400353	2
"200907"	"[[WP:Arbitration enforcement|Arbitration enforcement]]: per [[WP:ARBMAC]] (revert parole violation)"	4141940	2
"200904"	"[[WP:Disruptive editing|Disruptive editing]]:&#32;does not respond to talk page warnings, does not work collaboratively."	7180562	2
"200610"	"Long term edit warring"	2132823	2
"200905"	"abuse"	9745966	2
"200710"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	5471860	2
"200801"	"Blocked for 24 hours, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]], [[#Emailing us|unblock-en-l]], or follow the instructions below."	5914333	2
"200611"	"vandalism"	2797698	2
"201006"	"[[WP:Disruptive editing|Disruptive editing]]"	12426377	2
"200703"	"Personal attacks against"	3082581	2
"200803"	"[[Wikipedia:Vandalism|Vandalism]]: Defamatory edits against a named person"	6581730	2
"200612"	"vandalism only"	2943625	2
"201110"	"[[WP:Disruptive editing|Disruptive editing]]: unilateral disruptive page moves without stopping for discussion"	3549483	2
"200809"	"[[WP:Edit war|Edit warring]]: on [[2008 South Ossetia war]]"	161624	2
"201106"	"[[WP:Disruptive editing|Disruptive editing]]: Returned from previous block, *immediately* resumed identical behaviour"	14298499	2
"201211"	"[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: [http://en.wikipedia.org/w/index.php?title=User_talk:Mtking&curid=31140834&diff=521430913&oldid=520807252]"	17826256	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	3758592	2
"200805"	"Abusing [[WP:Sock puppetry|multiple]] accounts: personal attacks"	4844268	2
"200811"	"[[WP:Vandalism|Vandalism]]-only account"	8247118	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5486380	2
"200711"	"[[Wikipedia:Vandalism|Vandalism]]"	5902761	2
"200710"	"Creating [[Wikipedia:Vandalism|nonsense]] pages"	5588910	2
"200711"	"[[Wikipedia:Copyright violations|Violations]] of Wikipedia [[Wikipedia:Copyrights|copyright policy]]"	5728173	2
"200709"	"escalating incivility after final warning, blind mass reverting"	1053432	2
"200711"	"Creating [[Wikipedia:Patent nonsense|nonsense]] pages"	5575399	2
"200705"	"Uploading of copyrighted images, did not listen to warnings"	4352023	2
"200607"	"3RR at [[George Washington]]"	1726549	2
"200704"	"Vandalism: Persistent disruption & vandalism after many warnings"	1009748	2
"200706"	"Vandal account, trolling ([[Peruvian fish]]), sockpuppet of [[User:Metalmasta]]"	4600516	2
"201007"	"[[WP:Disruptive editing|Disruptive editing]]"	6285939	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	8052181	2
"201102"	"[[WP:Vandalism|Vandalism]]"	13927606	2
"200701"	"vandalism"	3269435	2
"200612"	"user page vandalism and incivility"	3014577	2
"201107"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[List of military blunders]]"	8846316	2
"200604"	"Vandalism and creating vanity pages"	1220155	2
"200808"	"[[WP:Edit war|Edit warring]]: at [[Oasis (band)|]]"	1835211	2
"200704"	"3RR violation"	4042778	2
"200701"	"sock-puppetry and continued personal attacks"	2313835	2
"201008"	"[[WP:Vandalism|Vandalism]]"	12913929	2
"201102"	"[[WP:Disruptive editing|Disruptive editing]]: [[WP:ARBMAC]] enforcement"	13899341	2
"200904"	"[[WP:Vandalism|Vandalism]]"	6363455	2
"200804"	"[[WP:3RR]] on [[Sarandë]]"	5864500	2
"200711"	"[[Wikipedia:Three-revert rule|Three-revert rule violation]]"	5858631	2
"200603"	"User continues to make personal attacks and threats in his talk page edit summaries"	1046759	2
"200801"	"Attempting to [[Wikipedia:Harassment|harass]] other users"	5965001	2
"200604"	"48 hours: [[WP:3RR]]"	258229	2
"201212"	"[[WP:Vandalism|Vandalism]]"	18111753	2
"200610"	"vandalism."	2297743	2
"200903"	"[[WP:Disruptive editing|Disruptive editing]]"	1537530	2
"200705"	"vandal-only account."	4286344	2
"200805"	"[[WP:Vandalism|Vandalism]]: particularly, talk page vandalism"	5502479	2
"201002"	"[[WP:EW|Edit-warring]]"	1928866	2
"200610"	"Edit warring on [[Liberation Tigers of Tamil Eelam]]. Simply, do not revert. Discuss disputed changes on the talk page."	1811840	2
"200805"	"[[WP:Disruptive editing|Disruptive editing]]: vandalism"	7180198	2
"200801"	"persistent bad image uploads, despite warnings"	4625990	2
"200802"	"[[Wikipedia:Edit war|Edit warring]]: Broke 3RR on Babi Yar article."	1229061	2
"200809"	"[[WP:Civility|Incivility]]"	7755282	2
"200609"	"Violating WP:CIVIL"	2229182	2
"200912"	"[[WP:Disruptive editing|Disruptive editing]]"	11175348	2
"201209"	"[[WP:Edit war|Edit-warring]]"	5304551	2
"200612"	"Silly nationalist vandalism / page blanking"	2849745	2
"201005"	"[[WP:Disruptive editing|Disruptive editing]]"	12272379	2
"200709"	"[[Wikipedia:Vandalism|Vandalism]]"	5215108	2
"200712"	"[[WP:BLP]] violations, talk page abuse, canvassing, recreating deleted content forks repeatedly, general disruption"	6011558	2
"200809"	"[[WP:Vandalism|Vandalism]]-only account"	7946726	2
"201102"	"Vandal account"	13846683	2
"200703"	"[[WP:3RR|3RR]] violation on [[List of thrash metal bands]]"	2100568	2
"200708"	"[[Template:Modern tanks]] - 4 reverts in 24h 02 mins; clearly gaming the system. Edit war."	61482	2
"201004"	"[[WP:Disruptive editing|Disruptive editing]]"	9380112	2
"200703"	"blatant repeat vandalism"	3795658	2
"201002"	"[[WP:Vandalism|Vandalism]]"	11607762	2
"200603"	"Multiple vandalism to user pages"	250845	2
"201208"	"[[WP:Vandalism|Vandalism]]"	16918661	2
"201201"	"Violation of the [[WP:Three-revert rule|three-revert rule]]: [[Malta]]"	409827	2
"200608"	"vandalism"	1878146	2
"201106"	"[[WP:Edit warring|Edit warring]]: on [[Flag of Poland]]"	10841544	2
"201012"	"[[WP:Edit war|Edit-warring]] on [[Rebecca De Mornay]]"	13605087	2
"200607"	"repeated posting of copyvio after warnings"	1860300	2
"201005"	"Abusing [[WP:Sock puppetry|multiple accounts]]: Using IP address to contribute to discussion and edit warring on [[Artel Kayàru]]."	5728697	2
"201103"	"[[WP:Vandalism|Vandalism]]"	13974496	2
"201212"	"[[WP:Disruptive editing|Disruptive editing]]: at [[Humanism]], [[Template:Humanism]], and [[Outline of humanism]]"	11189286	2
"200802"	": [[Wikipedia:Vandalism|Vandalism]]"	6416977	2
"200811"	"[[WP:Vandalism|Vandalism]]"	8054191	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]-only account"	6195802	2
"200801"	"[[Wikipedia:Vandalism|Vandalism]]"	6179861	2
"200903"	"Creating [[WP:Attack page|attack pages]]"	9166529	2
"200710"	"[[Wikipedia:Vandalism|Vandalism]]"	5588230	2
"200705"	"Creating [[Wikipedia:Vandalism|nonsense]] pages: Recreating unsourced, vanity article, despite multiple warning"	3754366	2
"200609"	"vandalism and insults"	2237425	2
"200806"	"[[WP:Vandalism|Vandalism]]: vandalism-only - consider indefblock"	6695708	2
"200712"	"vandalism-only account"	5997700	2
"200901"	"Blocked for one hour, due to recent abuse. To appeal or request help, please [[Special:Emailuser/Luna Santin|contact me]] or follow the instructions below."	8763139	2
"200605"	"3rr on Illyrians"	335094	2
"200710"	"vandalism-only account"	4803894	2
"200806"	"vandalism"	7236839	2
"200703"	"Edit war at [[Spanish language]]"	193093	2
"200605"	"Trolling."	1032039	2
"200702"	"foul incivility, pledges of sockpuppetry"	1865936	2
"200704"	"banned for one year per [[Wikipedia:Requests for arbitration/Armenia-Azerbaijan]]"	2360249	2
"200812"	"disruptive tendentious editing and edit-warring on [[Ion Antonescu]] and other articles."	7462139	2
"200811"	"[[WP:Disruptive editing|Disruptive editing]]"	1766480	2
"200905"	"[[WP:Vandalism|Vandalism]]"	9805371	2
"201011"	"[[WP:Edit warring|Edit warring]]: Please see [[Wikipedia:Biographies_of_living_persons/Noticeboard#Rand_Paul_et_al.]]"	10625810	2
"200609"	"Extreme personal attacks, [http://en.wikipedia.org/w/index.php?title=User_talk:Davkal&diff=prev&oldid=74628686] [http://en.wikipedia.org/w/index.php?title=Talk:Hilary_Putnam&diff=prev&oldid=74626883]. I will post on ANI for review."	1478177	2
"200907"	"[[WP:Vandalism|Vandalism]]"	10162977	2
"200903"	"[[WP:Disruptive editing|Disruptive editing]]"	8826022	2
"200804"	"[[Wikipedia:Disruptive editing|Disruption]]"	2309592	2
"200711"	"resumption of edit war on Dieter"	5453875	2
"200902"	"[[WP:Vandalism|Vandalism]]"	9029076	2
"200702"	"vandalism"	3588522	2
"200805"	"[[WP:Vandalism|Vandalism]]"	6257427	2
"200707"	"continued edit warring on [[Bantu]] immediately after 3RR block"	4791349	2
"200802"	"[[Wikipedia:Edit war|Edit warring]]: on [[Moldovans]]"	1418553	2
"200810"	"[[WP:Vandalism|Vandalism]]-only account"	8017284	2
"200710"	"Repeated [[Wikipedia:Copyright violations|violations]] of Wikipedia [[Wikipedia:Copyrights|copyright policy]]: Lied about the origin of 1 picture, fought a slow-motion edit war insiting upon using copyrighted images, even when free images where available."	4912709	2
"200603"	"incivility toward [[User:RadioKirk]] (told him to ""PISS OFF"")"	718880	2
"201206"	"[[WP:Disruptive editing|Disruptive editing]]"	17028244	2
"200608"	"Continued image copyright and fair-use violations"	2094489	2
"200606"	"vandalism (including from IPs)"	1529073	2
"200708"	"inserting continued inappropriate ethnic attacks on userpage after several warnings"	3737713	2
"200703"	"nasty vandal"	3938900	2
"200807"	"[[WP:Vandalism|Vandalism]]-only account"	6815084	2
"200909"	"[[WP:Disruptive editing|Disruptive editing]]: see also [[Wikipedia:Conflict_of_interest/Noticeboard#User_Leveque]]"	4352239	2
