timestamp	reason	userid	matched_regex
201003	[[WP:Vandalism-only account|Vandalism-only account]]: Sockpuppetry as well	11851519	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	12033622	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	785331	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	10900369	disruption
201003	[[WP:Vandalism|Vandalism]]	11857686	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]: sock	9620480	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11853649	disruption
201003	[[WP:Long term abuse|Long-term abuse]]	11674373	disruption
201003	{{Vaublock}}	12004571	disruption
201003	[[WP:Vandalism|Vandalism]]-only account	6053197	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11993721	disruption
201003	[[WP:Vandalism|Vandalism]]	11607987	disruption
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: Repeated recreation of nonsense as well	11985036	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11914889	disruption
201003	[[WP:Vandalism|Vandalism]]-only account	12018365	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11835425	disruption
201003	[[WP:Vandalism-only account|Vandalism-only account]]	11794968	disruption
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11918167	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11922227	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jumamuba]]	11996774	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of  [[User:FLPTrainor]]	11651959	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11560113	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of [[User:FLPTrainor]]	11770578	sockpuppet
201003	Abusing multiple accounts	11857015	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:FLPTrainor]]	11792601	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: sock of [[User:Cheeselor1]]	11285011	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/GMA Fan]]	9036591	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11941772	sockpuppet
201003	Abusing multiple accounts	11862381	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of  [[User:FLPTrainor]]	11541814	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11878806	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of  [[User:FLPTrainor]]	11718367	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: [[Wikipedia:Sockpuppet investigations/Msa1701]]	1223102	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: confirmed sock of  [[User:FLPTrainor]]	11246905	sockpuppet
201003	[[WP:SOCK|Sockpuppet]] of [[Wikipedia:Sockpuppet investigations/Nrswanson|Nrswanson]]	11672848	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:FLPTrainor]]	11811010	sockpuppet
201003	[[WP:Block#Evasion of blocks|Block evasion]]: Continued Ban Evasion	870223	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:N081294]]	11907010	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:FLPTrainor]]	11841713	sockpuppet
201003	Abusing [[WP:Sock puppetry|multiple accounts]]	11928809	sockpuppet
201003	{{UsernameBlocked}}	11929906	username
201003	bad username, account name in database dump of [[Nost:Wikipedia:About|Nostalgia Wikipedia]]	11947700	username
201003	{{UsernameHardBlocked}}	11962710	username
201003	bad username, account in database dump of [[Nost:Wikipedia:About|Nostalgia Wikipedia]]	11999694	username
201003	{{UsernameHardBlocked}}	11848564	username
201003	{{UsernameHardBlocked}}	11894272	username
201003	{{uw-softerblock}}	11931303	username
201003	{{uw-softerblock}}	11902169	username
201003	{{uw-softerblock}}	11906804	username
201003	{{usernameblock}}	11985811	username
201003	{{usernameblock}}: no response to inquiries about username	11820927	username
201003	{{uw-softerblock}}	458292	username
201003	{{usernameblock}}	11904359	username
201003	{{usernameblock}}	12037610	username
201003	{{usernameblock}}: Possible joint account	11891248	username
201003	bad username, account in database dump of [[Nost:Wikipedia:About|Nostalgia Wikipedia]]	11982938	username
201003	Blocked until such time as the user agrees to identify himself as this account when making IP edits if he wishes to make edits as both an IP and registered user.	1800089	Misc
201003	testing	9566921	Misc
201004	{{softerblock}}: matches the name of a business/organization the user is trying to promote	12037120	spam
201004	{{spamusernameblock}}	12051220	spam
201004	{{uw-spamublock}}	11716125	spam
201004	{{Spamusername}}	12197328	spam
201004	{{uw-spamublock}}	11708195	spam
201004	{{Spamusername}}	12210920	spam
201004	{{spamusernameblock}}	12098609	spam
201004	{{spamusernameblock}}	12057939	spam
201004	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	12185979	spam
201004	{{spamusernameblock}}	12175975	spam
201004	{{uw-spamublock}}	12098792	spam
201004	{{Spamusername}}	7470749	spam
201004	{{Spamusername}}	12052149	spam
201004	{{Spamusername}}	10605535	spam
201004	[[WP:Vandalism|Vandalism]]	12197190	disruption
201004	[[WP:Long term abuse|Long-term abuse]]	9262190	disruption
201004	[[WP:Vandalism|Vandalism]]	9316507	disruption
201004	{{Vaublock}}	12264531	disruption
201004	[[WP:Vandalism|Vandalism]]: returning ! sign vandal	12201749	disruption
201004	Violations of the [[WP:BLP|Biographies of living persons policy]]	12142951	disruption
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Civility Enforcer]]	8842670	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12099725	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12053511	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12058449	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12075375	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]: group of coordinated vandal accounts	12087488	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12250686	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12075248	disruption
201004	[[WP:Disruptive editing|Disruptive editing]]	10743132	disruption
201004	[[WP:Long term abuse|Long-term abuse]]	12226569	disruption
201004	{{Vaublock}}	12075190	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12148176	disruption
201004	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	12243366	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12116242	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12257232	disruption
201004	[[WP:Arbitration enforcement|Arbitration enforcement]]:  [[Wikipedia:Arbitration/Requests/Case/Asgardian]] - banned for one year	2190214	disruption
201004	[[WP:Vandalism|Vandalism]]-only account	12161501	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12063108	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12004950	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12214101	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]: Also a username violation	12214533	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12092928	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	11509698	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12055514	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12257761	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12153280	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12099450	disruption
201004	[[WP:Vandalism|Vandalism]]-only account	12048480	disruption
201004	[[WP:Vandalism-only account|Vandalism-only account]]	12258271	disruption
201004	[[WP:Vandalism|Vandalism]]	12248806	disruption
201004	[[WP:Vandalism|Vandalism]]	12151022	disruption
201004	[[WP:Long term abuse|Long-term abuse]]	12033779	disruption
201004	Abusing [[WP:Sock puppetry|multiple accounts]]	12203732	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Wallflowers98; see filter log	12092340	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Backflip123]]	11966905	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Sintax7]]	12064279	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Wallflowers98 	12100578	sockpuppet
201004	Abusing multiple accounts	1841015	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see [[Wikipedia:Sockpuppet investigations/Toolscrips]]	12189044	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]	12063074	sockpuppet
201004	[[WP:Block#Evasion of blocks|Block evasion]]	12092223	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]	12083144	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Jagoperson]]	12018097	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]	12053778	sockpuppet
201004	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Donzaleigh]]	12061662	sockpuppet
201004	{{usernameblock}}	11946514	username
201004	{{UsernameBlocked}}	12167599	username
201004	{{softerblock}}	12209210	username
201004	{{UsernameBlocked}}	12037159	username
201004	{{usernameblock}}	12157117	username
201004	{{usernameblock}}	12162451	username
201004	{{softerblock}}	12140845	username
201004	{{UsernameHardBlocked}}	12240998	username
201004	{{softerblock}}	12107722	username
201004	{{UsernameHardBlocked}}	12190935	username
201004	{{usernameblock}}	12255310	username
201004	{{UsernameBlocked}}	12256566	username
201004	{{usernameblock}}	12123322	username
201004	{{uw-softerblock}}	12180513	username
201004	{{UsernameHardBlocked}}	12052849	username
201004	mkbdtu	12015138	Misc
201005	{{spamusernameblock}}	12474518	spam
201005	{{Spamusername}}	12461217	spam
201005	{{softerblock}}: matches the name of a business the user is trying to promote	12262560	spam
201005	[[WP:Advertising|Advertising]]	12213879	spam
201005	abusing multiple accounts for userspace spamming - checkuser block	12348201	spam
201005	spammer	12146851	spam
201005	{{spamusernameblock}}	12458782	spam
201005	{{uw-spamublock}}	12346527	spam
201005	Using Wikipedia for [[WP:Spam|spam]] or [[WP:Advertising|advertising]] purposes	12304042	spam
201005	{{spamusernameblock}}	12365053	spam
201005	[[WP:Advertising|Advertising]]	7509958	spam
201005	[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account	12317115	spam
201005	{{Spamusername}}	12287955	spam
201005	{{spamusernameblock}}	12273724	spam
201005	Creating [[WP:Attack page|attack]], [[WP:Patent nonsense|nonsense]] or other inappropriate pages	12259213	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12381540	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12236353	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12345843	disruption
201005	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]: personal attacks at [[WP:CFDS]]	9672904	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	10032517	disruption
201005	[[WP:Vandalism|Vandalism]]-only account	11825535	disruption
201005	[[WP:Long term abuse|Long-term abuse]]	11911891	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12366678	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]: username as well	12265350	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12380363	disruption
201005	Making [[WP:No legal threats|legal threats]]	12458468	disruption
201005	[[WP:Arbitration enforcement|Arbitration enforcement]]: personal attack http://en.wikipedia.org/w/index.php?title=Talk:Israel_and_the_apartheid_analogy&diff=prev&oldid=364414464	4961632	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12429970	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12387850	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	11384040	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12443268	disruption
201005	[[WP:Disruptive editing|Disruptive editing]]	12398326	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12191257	disruption
201005	[[WP:Vandalism|Vandalism]]	11648413	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12300811	disruption
201005	[[WP:Vandalism|Vandalism]]-only account	12278180	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12420722	disruption
201005	[[WP:Long term abuse|Long-term abuse]]	12328343	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	8687792	disruption
201005	[[WP:Disruptive editing|Disruptive editing]]: Vandalism, obsession with "Justin Beiber", unencyclopedic editing	12146722	disruption
201005	[[WP:Disruptive editing|Disruptive editing]]	12160084	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12320834	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12272403	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12372361	disruption
201005	[[WP:Vandalism-only account|Vandalism-only account]]	12390182	disruption
201005	[[WP:No personal attacks|Personal attacks]] or [[WP:Harassment|harassment]]	2372661	disruption
201005	crosswiki abuse<!--[[m:SH#lock|globally locked]]; [[m:User:StewardBot|about bot]]-->	12056730	disruption
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Scibaby]]	12214127	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see [[Wikipedia:Sockpuppet investigations/Tony254trill]]	12264555	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Daniel L. Barth]]	12375148	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:Zealking]]	12450095	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Harmonia1]]	11933751	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]	11133038	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Samantha.rusconi]]	12346623	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Gardezz]]	9879215	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Gardezz]]	12021096	sockpuppet
201005	socks of Rokkala	12004584	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: [[User:GEORGIEGIBBONS]]	12281539	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Tonytonyb]]	10617664	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Scibaby]]	12475005	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: apparent sockpuppet of [[User:Karmaisking]]	7962320	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Wallflowers98	12299303	sockpuppet
201005	Block evasion;  [[User:Drolmanam]]	12446545	sockpuppet
201005	Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Daniel L. Barth]]	12334846	sockpuppet
201005	Abusing multiple accounts: [[User:Gandavien]]	12428093	sockpuppet
