"block_timestamp"	"reason"	"userid"	"matched"
"200812"	"{{spamusernameblock}}"	7448639	1
"200812"	"[[WP:Disruptive editing|Disruptive editing]]: repeated advertising in articles, does not respond to talk page warnings"	4379311	1
"200812"	"{{spamusernameblock}}"	8569603	1
"200812"	"{{spamusernameblock}}"	1449249	1
"200812"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8520603	1
"200812"	"[[WP:Spam|Spamming]] links to external sites"	8610457	1
"200812"	"[[WP:Spam|Spamming]] links to external sites"	8545261	1
"200812"	"[[WP:Spam|Spamming]] links to external sites: persistant Spamming of http://spam.h1bh1b.com after final warning"	8540170	1
"200812"	"[[WP:Spam|Spamming]] links to external sites"	8362698	1
"200812"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6528879	1
"200812"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8608999	1
"200812"	"[[WP:Disruptive editing|Disruptive editing]]: , repeated spamming of material from unreliable sources - see talk page"	8341859	1
"200812"	"{{spamusernameblock}}"	8478605	1
"200901"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: see contribs; SPA"	8775648	1
"200901"	"spamming"	4778070	1
"200901"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: see http://en.wikipedia.org/wiki/Wikipedia:Administrators%27_noticeboard/Incidents#Best_Boyfriend_Award"	8803129	1
"200901"	"spamming"	8319500	1
"200901"	"[[WP:Spam|Spamming]] links to external sites"	8746407	1
"200901"	"[[WP:Spam|Spamming]] links to external sites"	6154155	1
"200901"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account: AfD behavior; see contribs"	8803342	1
"200901"	"[[WP:Disruptive editing|Disruptive editing]]: Recreation of spam article"	5897130	1
"200901"	"Spammer"	8627549	1
"200902"	"[[WP:Spam|Spamming]] links to external sites"	8905950	1
"200902"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account:&#32;after warning"	8917121	1
"200902"	"[[WP:Spam|Spamming]] links to external sites"	8764732	1
"200902"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9020478	1
"200902"	"[[WP:Spam|Spamming]] links to external sites"	8971066	1
"200902"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9043656	1
"200902"	"[[WP:Spam|Spamming]] links to external sites"	7890819	1
"200902"	"[[WP:Spam|Spamming]] links to external sites"	7230705	1
"200903"	"[[WP:Spam|Spamming]] links to external sites"	7308060	1
"200903"	"[[WP:Spam|Spamming]] links to external sites"	9256148	1
"200903"	"Repeated creation of spam and nonsense articles"	9279426	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	8251393	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9421895	1
"200904"	"Repeated creation of advertisement articles"	9482293	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9345979	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9296747	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9378015	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9105025	1
"200904"	"[[WP:Spam|Spamming]] links to external sites"	9500123	1
"200904"	"bandspamming, personal attacks"	9437531	1
"200904"	"[[WP:Spam|Spamming]] links to external sites:&#32;repeated spam/vandalism"	9459570	1
"200905"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9378735	1
"200905"	"Spammer"	9693754	1
"200905"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9586768	1
"200905"	"spamming and socing"	9693948	1
"200905"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	1536831	1
"200905"	"[[WP:Spam|Spamming]] links to external sites"	7892082	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	1453827	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	1092132	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7847659	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7415112	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2115794	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8451316	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	1181826	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9363038	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2534038	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8545567	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7046074	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7250370	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9359799	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9627535	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3384755	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6833820	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6716003	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9179542	1
"200906"	"{{spamusernameblock}}"	9925796	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4898995	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7306493	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5363233	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6928997	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9294355	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8878167	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7863952	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4434678	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7896672	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8904980	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9819963	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6688119	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7438459	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5441556	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8139188	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9039772	1
"200906"	"[[WP:Spam|Spamming]] links to external sites"	9702843	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7711680	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8099084	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3797265	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9401270	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7319478	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6796898	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5487443	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7677006	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2658255	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	210035	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9046536	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7357780	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6691359	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7282321	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8409507	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7568765	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8766205	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4704065	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7432547	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9916000	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8085864	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7771004	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8929467	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2639292	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9867448	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8226906	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7631342	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6632593	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7838131	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3815259	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8905841	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6603442	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9941373	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7713290	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9375241	1
"200906"	"[[WP:Spam|Spamming]] links to external sites"	9871987	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5744007	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8848998	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9040303	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8650441	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9503755	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3821805	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8729937	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8005357	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4218167	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8613691	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9673535	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9717515	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9214013	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9941902	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9188079	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2423518	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4271407	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2031758	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3257808	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2092010	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6596044	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7973572	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7968010	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7639290	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8773476	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5627721	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9977434	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8120766	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	949334	1
"200906"	"{{spamusernameblock}}"	9471667	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9764221	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5140584	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8847404	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7615405	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8126758	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2769033	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7734562	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7736396	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7712294	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6782791	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7436342	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8840377	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6277926	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8146941	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7307863	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8710707	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9759851	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7616349	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7677525	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	3026762	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7225105	1
"200906"	"{{spamusernameblock}}"	9054898	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9418361	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7607071	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8727918	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5816399	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9444597	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8975961	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6913615	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7288761	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7991342	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9140474	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4566324	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6700804	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	618882	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	1185008	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	2087967	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6605617	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5737765	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7636965	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7810146	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8641262	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8547498	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	6922775	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9574647	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	4170966	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7944395	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	8849878	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7767347	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7742785	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	9332307	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7675067	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	5853768	1
"200906"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7516782	1
"200907"	"[[WP:Spam|Spamming]] links to external sites"	10189638	1
"200907"	"[[WP:Spam|Spamming]] links to external sites"	10167979	1
"200907"	"[[WP:Spam|Spam]] / [[WP:Advertising|advertising]]-only account"	7609188	1
